id	filename	md5	size	state
2e46a07a-b3dd-456d-b1b4-d0a572f75932	TCGA-D8-A1XB-01Z-00-DX1.DA8E2FA4-DBBA-4157-8052-B90FB3BB58F1.svs	171dd41f9ce12b6cee94a4ff7abc76a7	1546387721	released
a10f477f-1012-4475-a2a9-780786ec1180	TCGA-E2-A14R-01Z-00-DX1.DDE62ED5-1FC0-4B3B-A874-95C08B33AB20.svs	1f5842a217b4908939ba798675da1c47	1522287107	released
4ee3ae17-b45d-4471-a24d-54e8e4d5e895	TCGA-AN-A0FK-01Z-00-DX1.8966A1D5-CE3A-4B08-A1F6-E613BEB1ABD1.svs	8510c4c8f08db64553f4b10ed7067b5b	1297449325	released
4e45f217-02a0-4f90-b463-c1f64d98567b	TCGA-EW-A6SB-01Z-00-DX1.D56E1922-01A9-4AEE-AB95-D69447DD13EE.svs	10e5fff2adb7d9f6186467a98a91d25d	1394236491	released
a6f4ce1d-0027-4079-b16c-3dd269cb8d12	TCGA-BH-A0B8-01Z-00-DX1.380ABAE9-EA83-4E9B-BFB2-6476A86C1ADD.svs	2a71506c8f07b08e8183ec2cbab99ea0	857418271	released
366d85b6-89fe-4ee5-a45b-a9054faaa5b2	TCGA-A8-A08F-01Z-00-DX1.9D2222F6-1425-46FD-BC94-728EF835FAC2.svs	1d5658cc447b4b35f1aaa479f2240059	543662184	released
a898c33c-d67e-4551-91e2-ba6acb5e7e79	TCGA-AO-A1KQ-01Z-00-DX1.CAB7D9A5-7030-4A33-BE51-9B04D67A7676.svs	29a00021a184de088013ef6de26997bc	247666964	released
c9e2915c-1460-436f-b5bf-22d98cf3ec84	TCGA-BH-A0DH-01Z-00-DX1.968AA1FD-068C-4B90-8C95-85BF2EFC3E3F.svs	9b3a49e84741613ccaaf31f245811b5d	1249224067	released
aecf59df-e8a2-4e49-aa77-5ac46fac0806	TCGA-A1-A0SP-01Z-00-DX1.20D689C6-EFA5-4694-BE76-24475A89ACC0.svs	1d17989e7229856ead4afcd46c0c4ab1	1566627208	released
7cb62f77-b595-4881-8145-e3c8b14f1c45	TCGA-AO-A12F-01Z-00-DX1.847C8E4F-3F37-4B1D-8E6E-ACD14391AD89.svs	73cf5dd187b1bd9e1861e117e4cf06ed	1314142990	released
1f732c87-6a12-4a18-a889-8740213c0097	TCGA-EW-A1J1-01Z-00-DX1.FFC2D5DB-E6D0-4143-A1E7-0A2027846C8C.svs	12f88def9eecfe052e6c0a48c39ae40d	1426290691	released
ac4ea4ff-8e56-46d7-9c3b-7497423aa09f	TCGA-PL-A8LX-01A-02-DX2.84DA8B75-1196-4704-B6B2-C5E7BF645E95.svs	3a8e0ba3f60a65ae9f3d833c8ef775c9	235344124	released
a81c3c0d-50da-4272-8e6e-d916db1b77f5	TCGA-EW-A1OY-01Z-00-DX1.42AF5C9A-A90F-4A58-B5D4-B615F8CD4333.svs	fe8bc1716ec4992c5acb5ac92066daa6	1691494753	released
d6d60d4b-d389-42c4-bbb4-2aec093ffa10	TCGA-AR-A0TT-01Z-00-DX1.127C2A4F-62AC-4E83-99DB-13519BD2949D.svs	09ffae9e84af6d9fba054e47cafd368d	1298209095	released
ce63f04a-f7a9-4591-a925-a54569c4f044	TCGA-BH-A18F-01Z-00-DX1.81A81589-2D77-4CD6-BD34-76E292AA031D.svs	4a56b59fe85599117a319dff1f60942a	866962087	released
855e0934-8206-4cc4-81cf-ceac5cc6200f	TCGA-A2-A0SV-01Z-00-DX1.F5645E47-3540-4753-AF5D-F5709BD8DFC1.svs	c0e47896383d859713ed464ca04c3a49	1495994795	released
60cec7dd-9c1f-4fed-a86a-d535b32c74ae	TCGA-A2-A04T-01Z-00-DX1.71444266-BD56-4183-9603-C7AC20C9DA1E.svs	87f6d04f6019e04ac515c76afba55781	841715003	released
7ff3b3bd-67aa-4961-bc13-b2c89248b613	TCGA-AO-A0J5-01Z-00-DX1.20C14D0C-1A74-4FE9-A5E6-BDDCB8DE7714.svs	a0e5d0d5e291523fb850b11823fbde68	930286458	released
265a1814-03ff-498c-9f83-d2ad61d23b90	TCGA-E2-A1LG-01Z-00-DX1.8ff0fdd8-e5d5-4ff8-8707-4a760aaa5d36.svs	9831ca7031be939c8e15112b5020e7f0	613844379	released
879de2bb-94be-491a-9e4c-2e13a94435ce	TCGA-D8-A27L-01Z-00-DX1.6572593C-B015-4F9A-8C9B-B634CAA0D3B4.svs	2e820c50289b21ff0c7c6bf7c48b4468	945262947	released
3bff9726-0f2a-4fcf-9507-2aa72485a49c	TCGA-A8-A06X-01Z-00-DX1.21F19EDD-ABCB-4398-B210-D795BB7A34E3.svs	64d1b5ff8733ff6187bac5e48bca0b2b	791117702	released
3703a961-f8eb-4b2e-8fb3-ebeb8f5cb83c	TCGA-3C-AALI-01Z-00-DX1.F6E9A5DF-D8FB-45CF-B4BD-C6B76294C291.svs	7eee73313d73b7aa87b67e3cb6798546	1706305510	released
b2c7b803-8898-4f36-a6a3-11ab8857e10e	TCGA-BH-A18I-01Z-00-DX1.EE699DE3-EBF4-4AB4-8319-9911F027FA18.svs	c35a478816439345a45cdf9d4f651bcb	1098186099	released
371197b5-7f16-422b-b191-a02c917db652	TCGA-XX-A89A-01Z-00-DX1.671E2AD6-4D1A-4579-88C1-5B0B15818126.svs	5356c2635db69c22b12c35b56b0de765	1369632765	released
dbdf5209-97cf-42e4-b7f0-21195f317ef2	TCGA-D8-A1XO-01Z-00-DX1.A9EF6AFF-62B0-4E2D-ABC7-DC06FF473890.svs	19edf0aa31f13de35db275818b13979a	1299055657	released
e43c0e3d-f869-48dc-a820-33cfe8f2eabd	TCGA-EW-A2FW-01Z-00-DX1.4F948681-81F3-46C5-A4E8-FDE8A4116F7A.svs	9bb9216d74f5a80a9079521a4f0bd021	1692370443	released
c6c985bc-d85a-4894-accd-3b134096eaa2	TCGA-A2-A04P-01Z-00-DX1.5B481E02-D269-4732-8FDD-6494E6EE2B71.svs	7224f4c25e0a16e7b8c196babee49916	957094502	released
273ada7f-7652-42a7-9548-0467a42cf64e	TCGA-A2-A0EM-01Z-00-DX1.305CF011-7451-4880-9A5D-AB4432CF53A5.svs	1b4bad3d196391ea5a006318cce75a40	787624187	released
f01ead3d-38cc-45ad-98ea-81020e97921b	TCGA-UL-AAZ6-01Z-00-DX1.0488628B-C06B-4A1D-9198-EC29D0BACF6E.svs	a05caa828669d4ec4b0df09cb2f9bd97	1705603557	released
6d005d92-5721-4205-9864-7cc9db37926b	TCGA-D8-A1JK-01Z-00-DX1.3190C919-A403-460D-9F6C-D2AB5FD3FD05.svs	a6a4fd4b16479c7f4a812c65f057ab2e	2086269977	released
e8930ee4-27e4-4410-91ce-d752953899e9	TCGA-D8-A1X5-01Z-00-DX2.E4D28EE2-9C87-4613-BD2E-89FBEF960DEE.svs	c7ef342b417f9aff869fcd7117091f27	2206403219	released
51d2999c-3ec3-4a3e-8895-5aa59fea1f6a	TCGA-LL-A440-01Z-00-DX1.6E031FD6-236C-49FA-B920-4CB120C59037.svs	e76216802b0b8873a5f4453fe1f2e457	623456975	released
d6ba5616-43bc-43c2-bf94-a0d9981e0db8	TCGA-D8-A1JT-01Z-00-DX1.F278C419-E405-4BDA-BA50-BFBA08801168.svs	fe523b5f109c1b5e5dce51c7980714e1	1389998797	released
c52c2b8c-69fb-42b5-b049-aa539dda5c2d	TCGA-A7-A13G-01Z-00-DX2.72EF429E-75A7-4D1B-AFFC-8767CB213CDA.svs	dded74676ef48731a2becaf0130a0e89	144328923	released
063938d9-4ea4-439b-84fd-12eb574d698c	TCGA-E2-A156-01Z-00-DX1.CEF32B4D-A676-4230-992D-45A046E4043A.svs	9bf67c375d1b02f6d693db5a7b3a7d30	1142796385	released
477aabf0-0133-496e-8cac-e4ab7da6d233	TCGA-AC-A3QP-01Z-00-DX1.4B97E53E-1069-40C5-A062-C988663B37DD.svs	568e4e9d263d76ee5c95cd7da1908ae2	549602932	released
4f20a233-14ec-4c71-b601-833906c4992c	TCGA-AR-A24N-01Z-00-DX1.563E9160-9E09-4E3F-8CE9-FFED0AA52927.svs	857ed73c09d174bcc470b5fc689f8759	1532493585	released
406aa150-f7b8-4b36-ba50-dfbd6ddff42d	TCGA-E2-A10B-01Z-00-DX1.148CFC4B-EE65-4A7E-918F-10C72F37CB0F.svs	b677e36522623359a5def888956437cb	1340324013	released
1e9b142f-7529-4cfe-b892-71528974b76c	TCGA-A7-A0DA-01Z-00-DX2.90C93176-C3C6-41B3-B34B-B16F1A1779E6.svs	9c71e5de5c50b86761acf33b4b12f73e	453449865	released
817a5176-5f1a-4929-8d40-fd03fb794d9d	TCGA-BH-A0AY-01Z-00-DX1.A1153465-D9B3-4D83-BE85-F2524B071EE5.svs	93684f07fae75b186ee9ace6d4558b32	1154259433	released
31dfb7eb-6cf7-41d0-b13f-b9d48ce85a2e	TCGA-EW-A2FS-01Z-00-DX1.A01C9183-2AC8-456A-B5A6-85C5BB0361D8.svs	afee9404e2cc87a6d641ee8419d9460c	1393229649	released
a1b8744b-d0d5-4a92-893c-4631a00afa5a	TCGA-EW-A1J5-01Z-00-DX1.FFE303B1-7F36-4276-B931-C2A6B2CBD1F2.svs	c3754e04d679ef9fa1d53451d6fb6da8	1983526293	released
fa1341d3-68e5-45ec-a346-2c0221272ec3	TCGA-C8-A12O-01Z-00-DX1.A77E552B-7B69-45B7-B341-A03571F2A06C.svs	c1a3cf84f73d8fa66728ed2232b5f7e3	627487199	released
337ea2e7-d54c-4a45-a5cd-7e2817a86e6a	TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8.svs	6ccabc21a0110a6c793b6be629544b2d	1321451117	released
279290e5-a15c-4c29-ac19-ad28031e2d92	TCGA-BH-A0E0-01Z-00-DX1.01E88024-83DF-4282-ABAF-F4E35807DA06.svs	95d1758521342cb0e62cebd2ebb4f9d6	1614215963	released
d11fa76e-0254-4eea-9964-f1d1602a7cb4	TCGA-A2-A3XV-01Z-00-DX1.4B58B7CD-B3F6-4C31-863F-924D291EF17C.svs	7e778e3f9141745d9b1a98f770e4e395	958581409	released
5ac65194-46c3-4bb4-9654-7f205e373280	TCGA-A7-A3J1-01Z-00-DX1.92895B92-5F95-4EA3-9237-4CAF63CDE3FF.svs	c905e5a260205fc2563523390959887c	435774449	released
e863f887-0a7d-43dc-93d3-dcadcd3ab28e	TCGA-A2-A0EN-01Z-00-DX1.F43A5D17-9267-4963-993A-93AC91BDC031.svs	73da19982c83b5c2a54a97b3307ff5e5	945250539	released
b6dbc9a0-adee-465f-8729-58be76f1a34d	TCGA-A2-A4RX-01Z-00-DX1.E2C96C9D-5023-4F41-8CC8-24C6E015B252.svs	a9e2df02b18cf2ee8ea55ab4db71f889	860110583	released
e30c2528-b204-4a03-b4ca-09b61e9c3f5f	TCGA-A8-A06Z-01Z-00-DX1.2BC8B71D-E01B-4CC1-B5E7-09BB54A5E1F8.svs	9593344a817d017172f345edfba143e0	754183070	released
f4cda3af-9657-48f8-8615-f8b07a80d516	TCGA-AN-A0XU-01Z-00-DX1.6B0DD0FF-A20D-4BA2-8D48-FC357BA5313F.svs	35c0369782ed532c7e15af7dbe4f7f5f	586075205	released
101907c6-c8f6-4389-b7a2-188acb90545b	TCGA-OL-A66I-01Z-00-DX1.8CE9DCAB-98D3-4163-94AC-1557D86C1E25.svs	709b1c3a61ea354e58f72692e472e9ff	564645456	released
0b2938a9-4064-4fe9-a60c-95eb928a3b82	TCGA-BH-A0HA-01Z-00-DX1.5A2F5C86-E1E7-445D-A4E3-29980FA37708.svs	a485f88dbdd0a8cc38e29487429d03cc	1409410377	released
466d53ec-80f4-40e1-8dd7-cdec04345fbe	TCGA-PL-A8LY-01A-02-DX2.6F9520F1-3210-4A96-81C2-A14424F650D1.svs	571af2ea5b54cbca8ebf125c089849cd	140748132	released
1bbd194b-e852-47b4-8cb1-756c3dabaed1	TCGA-E2-A108-01Z-00-DX1.B110ED43-08A4-476A-A658-1CA75F7C0DDE.svs	0a1ddd88cec68e839800e6ce863a6465	1265767721	released
84cb8805-07ac-4130-97b3-8bb2b826c9b2	TCGA-E2-A1IF-01Z-00-DX1.51F5B0AC-E4D6-439D-8168-34934471FA06.svs	9f936d1a31b1e7bb3a822f8aa3e1183d	1406211463	released
59741975-6e33-47d0-b1d8-9b1e017c578a	TCGA-OL-A66J-01Z-00-DX1.661F7F70-E4D4-4875-B8C4-556F7927F3BA.svs	dadc1b10d4702ff0a1d624ac147f68d7	2249782650	released
dd027286-d67e-4b06-bb7e-8669367ac840	TCGA-AN-A0XL-01Z-00-DX1.E90AA056-51DC-4A6B-96EB-A0B707496912.svs	39fc91f68c1bd2e4c1d079d64f334738	595971751	released
fbc1498b-6b82-4379-bc18-3fc60f881996	TCGA-BH-A1FG-01Z-00-DX1.DA665FB6-9DD9-4B18-A925-2EFD9BC4C43B.svs	ecdcc49a9ccdc662bb05fde304a6926c	870583257	released
6c63eed1-3367-44ca-a072-678176bb590c	TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E.svs	3750097b7c1f17ed0bf1b55d9b23d9fd	835466789	released
e0c4f7f4-91cd-413e-b541-7c809fba592d	TCGA-AO-A0J6-01Z-00-DX1.D0C003CE-E112-4375-953D-78404C9D62DA.svs	720d21a4dd1bfd85bc6ee8d93c51574e	1094306052	released
cd3249e8-4cf9-4011-8e70-07203f5f8755	TCGA-E2-A15D-01Z-00-DX1.AA5AF847-3635-4BAF-AAC3-BADB4A1B2CB1.svs	01d286f89db93960d6ef1922055235a4	1251189179	released
7d1f35c8-2e2a-4e68-a093-f84eb7d0dbbe	TCGA-EW-A1J6-01Z-00-DX1.F668E978-13B6-4284-9522-37C65C57A21A.svs	d0adda8819e105c7d43bbdc04b421884	1373015089	released
5168adcc-f905-44e8-977b-2f1e928b9ba0	TCGA-A7-A13E-01Z-00-DX2.1E1262AE-A32D-4814-94A5-D951CA8BA35D.svs	ba665fb54a34bb912e9801f152e500dd	464091237	released
1a9a273a-3778-4db7-a802-018740fe0592	TCGA-AN-A03Y-01Z-00-DX1.074C48E5-ED69-40AE-8709-444898122BF4.svs	00227a21ad99de06c5c569f2455eda1b	450587925	released
036ba8d7-fa83-448a-b87a-9044016b0143	TCGA-A2-A3XW-01Z-00-DX1.45F5F36F-5503-4A38-AF37-E526915A8DBE.svs	a6bde918e57f121f8e0b8eaf9e2c6c59	973343955	released
b0078baa-c012-4399-8ccd-b6771c5649cd	TCGA-BH-A202-01Z-00-DX1.8CECDB74-5E6F-4CE8-B52C-A89E574F38FB.svs	4f9bc1f307f7dd595d677f7bfa6294c2	1665591999	released
54cff200-45f7-43d9-9e03-0e04dd7fea08	TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8.svs	201dd0f4daabf5032b4f308342160700	1332157657	released
68b185e9-0e4a-4cc9-89d1-9dab84b52f57	TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619.svs	cdab644a00c3a1c8a88b147b67d94c51	902187987	released
575c0465-c4bc-4ea7-ab63-ba48aa5e374b	TCGA-AC-A23C-01Z-00-DX1.0E67C785-83D3-49AF-B600-FB5B909AE6ED.svs	5a6c1fe182c1c729247df51dab3e1f94	55177906	released
9b35739d-2941-42b9-b878-6887efc3d1d4	TCGA-A7-A2KD-01Z-00-DX1.BFF2DFC8-1D95-4DC2-98FC-5BD7D7C6CDF5.svs	5dc6c3f45878a6516137d6549c23a08f	1054498032	released
93c8795b-016f-4877-bee2-9fc95ad4e42d	TCGA-AR-A0TP-01Z-00-DX1.58E6A3A6-D1D7-4AE5-87A5-E823F04CBB2F.svs	668ebc3a5adfb1ed3d73a37bc949715d	1230288899	released
cacfd86d-3b63-4296-ae7a-b5ce163f85f1	TCGA-EW-A1P5-01Z-00-DX1.B0D59A56-116E-48B3-BC90-237EA4B3F95B.svs	0357ded5fcd8a3a08378f526b0b2042b	1546154189	released
94aa2288-0b01-424a-9d21-10259eadf2e3	TCGA-C8-A12X-01Z-00-DX1.2967579D-40AE-4425-BE81-5109713C16B4.svs	d3bc9f4ae46183e68497aa1c37bdc736	492901917	released
e7caaa86-0b49-496a-af60-43bac542991b	TCGA-AR-A24L-01Z-00-DX1.218A0AE1-D070-4A16-A277-31185F10724D.svs	37f96ed7bc32d58cf42698535aa158d5	928607179	released
e011114c-cfc2-4bb6-8042-9a67e1e8824d	TCGA-D8-A1Y1-01Z-00-DX2.B58DC955-F864-4E78-8B1A-8156E2F7D554.svs	1f25645e0aa346bd1e5f3bc5a59092d9	1138205821	released
48ab91f1-dd5c-4e67-8e52-61334afcb1fc	TCGA-A8-A0A1-01Z-00-DX1.CA64E221-E2A8-42B5-B611-25B9FE5FB0B0.svs	6c0f8ba1206fb7a3a2012b333a68ec45	870438414	released
3138ee1b-138e-4b79-96c5-20dbdacecb81	TCGA-AN-A0AJ-01Z-00-DX1.74EE47B0-FE27-44CF-9355-C738DE1BD017.svs	97107e1b90023a722a81d9adde4e6c00	1493172611	released
e018cc73-05b2-4777-a5f0-ea83b5c0fddb	TCGA-C8-A26W-01Z-00-DX1.CFF07941-6CD1-4CF9-BE5F-387DA67B66CC.svs	c1d6bd23c270e3bf2aa11fb60a4c7851	1319308613	released
80ae0728-00a9-4a75-ad7c-7199c1e5422e	TCGA-AN-A0XN-01Z-00-DX1.A8EB9F62-236E-4C59-A206-DF0C7654AC30.svs	c64cdae0875de9a121e9a3816761ae11	604694197	released
5b147e28-5b5e-45c2-b6df-611646bb019a	TCGA-AO-A0JM-01Z-00-DX1.94E75EFD-E5F5-4DF8-93A0-ED94CB4D203A.svs	5aa97353dd3acb1fc954e32e1bb30f6d	1022793962	released
ad0a32e4-f0db-4a94-ba76-54e4f2c30c91	TCGA-BH-A0BQ-01Z-00-DX1.F5C6386B-BB2C-49DF-B3B8-6C4B80D060D4.svs	bd76caacdca40c937f8221991dc73059	1442492109	released
4a1d5939-7115-48ac-b67e-ab30dd31368b	TCGA-A2-A0YJ-01Z-00-DX1.8135C74E-DAA8-4C8E-AF14-A4B5B57695BE.svs	7d067600db14026de4063154245fcfdf	927073895	released
03db36c1-8cb1-41f8-bbb4-3804cc646689	TCGA-5T-A9QA-01Z-00-DX1.B4212117-E0A7-4EF2-B324-8396042ACEC1.svs	5c3e11d0844a4fc05c1485ee97758842	2057150279	released
fcbac47d-ef3d-4de6-b097-6e273a79125d	TCGA-A2-A0ST-01Z-00-DX1.AE05A5DB-4861-40DE-B0F5-7955FC903A96.svs	f5558f4db12951a3595499297c06a4d6	722419787	released
6b27eaa5-7156-4528-8666-4c2121e2f96c	TCGA-AQ-A04H-01Z-00-DX1.5AC1E459-EF27-401D-98FD-0AC16559AF17.svs	7100cc02e225e3d81899887bc8cd02c4	512008090	released
8ed768d5-af34-4b5f-af24-ab3e62fd53b5	TCGA-AC-A3TM-01Z-00-DX1.4421EE37-A2CC-4638-AC44-9C26CB09FDC1.svs	98e73ea0485ca5d5967aac909e6fc84f	2255728502	released
15715989-69c6-45c3-9970-8d9f051347d1	TCGA-D8-A3Z6-01Z-00-DX3.66566DB7-661D-4002-90C1-B15BF3425903.svs	2464fbf65968be7cffc0f0866c2e13a3	341279775	released
b6b1908a-57a2-40d6-859f-961c0f3ad688	TCGA-AC-A2B8-01Z-00-DX1.14F3A9B2-1382-436A-B53C-92FC8495AD48.svs	8f295f6bc97dab16188e8bd402f99df1	768580226	released
f6746a8e-dbfc-4a3f-92dc-544b71c646c7	TCGA-GM-A3XN-01Z-00-DX1.49F5C8AC-0328-4BC2-9FE2-E7150B7A42E2.svs	b45d2a3e551b80a66b98df8545a8dd2f	1351027971	released
049e497e-4d99-4c5f-9bc7-0c81f5c16e8e	TCGA-A2-A0CT-01Z-00-DX1.A8564130-49CF-4F5B-B5AB-F4D1A10479FF.svs	d7634d08558f63d2526b867af59f81a1	1153784441	released
3d9a756d-bc4d-4b67-b05e-19d54b8b2079	TCGA-D8-A147-01Z-00-DX1.159094F2-BB78-4910-B7AE-3D7CAAB1DAD9.svs	626957bfeed5612f2e69f6b5509e7647	1414429967	released
eca89c8a-69d4-4ec8-b502-0f63d6dabe01	TCGA-AQ-A54N-01Z-00-DX1.E53271E9-AFD2-4071-9B1E-CD05F63B8136.svs	9ec49bbadba851760bd00a6bc1321d87	758614054	released
2a7eab72-bd2d-4112-a0e6-294fbd28b145	TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E.svs	2fae8ae673170ca07c2c899a13368a8c	2042345081	released
c4c4b7f8-ffc6-49d3-9eba-1fbd7a46fb87	TCGA-E2-A570-01Z-00-DX1.64E5F2CA-9396-40DC-A300-04A54657BDE6.svs	4a2b22bf3b9337e9dd69433f34c845ec	1710329399	released
f51b7086-77a9-44b8-93ed-f59332b53fd2	TCGA-D8-A140-01Z-00-DX1.5B9382C0-332C-4FBF-82CD-B9453D02B815.svs	a21f59b022e929d98b538e78f290c2b8	565427293	released
dbc4ceb3-b82d-4da3-83ac-ebf82019e933	TCGA-C8-A26Z-01Z-00-DX1.1A15D951-F3BD-4024-91DD-E7633C09A837.svs	9a21e1256ed73e007cdeb6bd34dcd055	1111391139	released
c5cbbba5-d033-44e7-8ea9-d2b82bb151f8	TCGA-A7-A5ZX-01Z-00-DX1.A4C651F0-DB8E-4534-84A2-AD875F62209F.svs	9dcbb3c92fb698f620f77d3c74e3b6e0	434542889	released
295c56b4-b70e-404f-bcd4-7c03c3f22770	TCGA-D8-A27W-01Z-00-DX1.CE2D4FEA-284C-44AF-A70F-7956D91CCB29.svs	cffc26f5d0f9785a828e60f0d0adc1b8	2039118597	released
691228ce-0f0a-4cd9-8ce6-954cfd787a95	TCGA-D8-A1XS-01Z-00-DX1.E5C78E5A-947C-499D-9E95-619FEEC63E69.svs	2725c4ce45ec86b64450431ab241a360	1427409965	released
809866bf-febd-4b7f-8af7-d2539f9eba9d	TCGA-D8-A1XM-01Z-00-DX1.5F6A140E-5D20-45F6-B76F-0F98AB27AD08.svs	58ba6d71e9022b6a00f3ecbefec10ac5	905968893	released
1433019f-c7d9-4a22-b9dc-f1264c5f3657	TCGA-LD-A7W6-01Z-00-DX1.3E125146-B447-4973-AE09-6D374970B46C.svs	307dd57c6a95d7e2a1113d439da9d602	900025969	released
f7c947da-5bc8-4053-921e-c4b3c9376415	TCGA-AN-A0AT-01Z-00-DX1.DFD68CD2-C25E-47BE-BC06-8CE3C657B9FD.svs	2e4c39b343000ec25084e4fd227180a0	1152139381	released
d93aef4e-ba69-4cfa-8e8a-0f5e2b12f151	TCGA-E2-A15F-01Z-00-DX1.F022214A-3F0C-4DA4-A0EE-735D27480A45.svs	498dff0e69c0248c5df94d14adabca3c	947747667	released
7aaac015-4a23-4f73-b1f4-aac31509c8f1	TCGA-A7-A13F-01Z-00-DX2.8CC23BAD-B3CC-4BBC-832A-A3879D6EF62D.svs	067f6d12c5b1cd9a474b139c7b4a11f3	472724553	released
07adee2c-9a64-43fc-ba42-0a20b3e6737a	TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C.svs	a590b60ede3336449f116b262603a5ec	1162280135	released
918b0da2-f92e-4727-8ccd-098b971a9f13	TCGA-AC-A3EH-01Z-00-DX1.30160436-4DE9-4F99-87E2-214E3CA47289.svs	872db5abc9e860ec6e92a2375069b96d	480694106	released
6907c206-93d1-461f-b8a3-8ae12f9f4e50	TCGA-A2-A4S0-01Z-00-DX1.5878187D-325F-4274-BE41-86BB2BA5F841.svs	845f606aba780d15e79efb6787087a14	1137464271	released
f9940879-57bd-4e89-b7ea-be8bbd6e13db	TCGA-D8-A27T-01Z-00-DX2.7CCFE3AA-955B-4D77-9EDB-7B36D5A01168.svs	9eb0c81e1c6363153b3f4c770eb7bb4a	603957315	released
04e65f9d-09df-4418-a98e-54a1d2e0f4be	TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E.svs	60250a2d0ee2713980b3a0d1746258c5	1226555149	released
726bb16f-dd5d-46d1-b4e7-b165b3e934d1	TCGA-B6-A0RS-01Z-00-DX1.F72B766D-FC49-4876-A93D-D88B05702267.svs	334c92942a970213d8d5d8d89a92add2	1122203945	released
1b98ca40-544f-4365-bf80-2860ecc697e8	TCGA-AC-A3YJ-01Z-00-DX1.8E665F69-FD8C-419A-871F-3AEE2E5A3A60.svs	59910ddaf88232cb7b709fdd5b75165b	617924016	released
a1251948-46f9-4fc8-a4ff-3ef39b45738b	TCGA-AC-A8OP-01Z-00-DX1.A2AF501D-7DCD-4BE7-93A4-EBCAF0C0D54E.svs	5a3957ebe7a9881f0127dc8d5682dc41	325803132	released
36ee54d7-a30c-44cf-ad80-43e9494e355e	TCGA-D8-A1XF-01Z-00-DX1.8B9AB4A1-DEC5-4587-B022-3077CCD220F9.svs	015338a452213b18df0151742d5f6f56	1148454653	released
2c9fa95f-60eb-4412-a5ee-877fa75f64fa	TCGA-LL-A6FP-01Z-00-DX1.6261398A-7288-4924-BBE2-FC1949256E40.svs	5d0bffd82e25fe7be8699837b84c0174	648046947	released
826d7e61-e2ff-4436-b89f-d15e3d50a59f	TCGA-C8-A12T-01Z-00-DX1.EF628C26-C570-4D15-A0C0-58B2CC40ABFC.svs	8c151e17c146896d78eb61f42ad0b137	929342787	released
671b3fc6-c751-4739-9cae-d8620a17487d	TCGA-AN-A0FX-01Z-00-DX1.C9656600-F823-4044-972B-7059B39FC539.svs	889ec552528e290990bc9cab88a99b98	513946777	released
e93b933a-11ab-478d-b366-097b733c864f	TCGA-A2-A1G6-01Z-00-DX1.BCC3EC46-CEBF-4B37-BCF0-266D18170B54.svs	5af85a1852f02969fdc914a5bd0fce89	1156977821	released
f6e9a4c2-a614-458d-917b-fe3adad06d06	TCGA-A2-A0SY-01Z-00-DX1.279A5479-E183-4F79-AF40-50BF1834BA4A.svs	aa3acf08c8f1fa44f59400878b1d1326	2380096989	released
4a8f0644-dc2a-47ff-9cc5-eecb5aad7e3d	TCGA-EW-A1PH-01Z-00-DX1.77e0f907-fe59-4dc2-b582-6f10330a9c01.svs	efc6a7bb8a98ee868e4664406f2296c8	2764279457	released
18ee014d-ebea-42ce-b824-4862c7375598	TCGA-AR-A24V-01Z-00-DX1.E749C2FE-E26B-4306-80B4-8269EEB23270.svs	85e7d4ff0b7274ce716d40cb73fa7dd3	993741053	released
caf6b345-534c-467e-880a-60c1f98b15ff	TCGA-A8-A08J-01Z-00-DX1.4607286A-033B-4C44-8306-50DB9C596166.svs	dd84b70d2602ddf3b5ef843590d455d6	1138109054	released
86203903-937a-4e83-9f3b-8396071bf2fc	TCGA-E2-A1LB-01Z-00-DX1.B4AFDB08-BA09-4F6E-806E-4054B790AB8E.svs	edc4d5cc907d8bd2215ea04e8003f604	988511185	released
913f2566-161e-404c-9bd1-9cda30a4672d	TCGA-LL-A442-01Z-00-DX1.9275EDBD-1C89-4AF3-B02B-19F613A4E083.svs	aabd57ff9ea799e45b20ffc35cfbf38f	1483915041	released
cda127a8-0593-42e2-8ab2-2e5461187584	TCGA-A2-A4RW-01Z-00-DX1.4AF8656E-2478-4895-8C59-B0C969F3E474.svs	6f0c4fbeff9ca94f61838f89e88f5426	1650923505	released
e7a43e6b-e815-4df4-a8af-f627443cb948	TCGA-BH-A0B5-01Z-00-DX1.742DB0E8-8EB1-47C8-B698-8E2438FB6299.svs	100069255c673688da025e1e48e3c653	1126224915	released
9e0cf70f-925e-4c4e-841c-9cd75732d183	TCGA-A2-A25D-01Z-00-DX1.41DADDB8-3E3F-4F8F-8BE7-C43F8FBCFD2B.svs	bcb7d8ec10cd490d129758bf17ba35e3	1703054197	released
